2019-07-06 12:18:13,635 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:24:48,891 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:24:48,897 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:24:48,901 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:24:48,912 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:25:58,665 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:25:58,684 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:25:58,707 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:25:58,711 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:34:36,610 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:34:36,612 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:34:36,623 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:34:36,628 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:35:47,022 [Worker-40] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:35:47,028 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:35:47,037 [Worker-40] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:35:47,044 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:41:37,456 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:41:37,463 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:41:37,473 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:41:37,476 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:42:06,063 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:42:06,079 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:42:06,094 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:42:06,106 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:42:33,077 [Worker-42] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2019-07-06 12:42:34,430 [Worker-42] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: io.javabrains:junit-5-basics:0.0.1-SNAPSHOT @ /home/somak/somak/Junit-5-Java-Brains/junit-5-basics/pom.xml.
2019-07-06 12:42:35,126 [Worker-42] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /junit-5-basics/src/main/java
2019-07-06 12:42:35,127 [Worker-42] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /junit-5-basics/src/main/resources
2019-07-06 12:42:35,129 [Worker-42] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /junit-5-basics/src/test/java
2019-07-06 12:42:35,129 [Worker-42] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /junit-5-basics/src/test/resources
2019-07-06 12:42:35,386 [Worker-42] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 2 sec
2019-07-06 12:42:43,085 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2019-07-06 12:42:47,350 [Worker-43] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/somak/somak/Junit-5-Java-Brains/junit-5-basics
2019-07-06 12:42:47,351 [Worker-43] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean install
2019-07-06 12:46:50,474 [Worker-39] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: junit:junit.test:0.0.1-SNAPSHOT @ /home/somak/somak/Junit-5-Java-Brains/junit.test/pom.xml.
2019-07-06 12:46:51,039 [Worker-39] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /junit.test/src/main/java
2019-07-06 12:46:51,039 [Worker-39] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /junit.test/src/main/resources
2019-07-06 12:46:51,040 [Worker-39] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /junit.test/src/test/java
2019-07-06 12:46:51,040 [Worker-39] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /junit.test/src/test/resources
2019-07-06 12:47:44,951 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2019-07-06 12:47:48,981 [Worker-39] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/somak/somak/Junit-5-Java-Brains/junit.test
2019-07-06 12:47:48,982 [Worker-39] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean install
2019-07-06 12:49:58,964 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2019-07-06 12:50:32,803 [Worker-39] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/somak/somak/Junit-5-Java-Brains/junit.test
2019-07-06 12:50:32,803 [Worker-39] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean install
2019-07-06 12:51:23,545 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:51:23,547 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-07-06 12:51:23,551 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-07-06 12:51:23,554 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
